"PNUM","HHNUM","HEALTHSTATUS","RACECAT_R","EDUCCAT","EMPLOYMENT","HHWGT","MARITAL","HISPANIC","adltfscat","snapnowhh","caraccess","rural","inchhavg_r","pctpovguidehh_r","incfamavg_r","placedist_d","placedist_s","placedist_w","avg_dist_S","avg_dist_D","avg_dist_w"
1,117667,"4","1","4","1",4289.0725463,"1","1","1","1",NA,"1",4421,350.641110376735,4421,4.459,2.89856858726738,NA,6.93740638220604,9.9958,NA
1,117672,"3","1","4","5",43506.84806,"4","0","1","0",NA,"0",4700,504.923903312444,4700,2.816,2.35946733238183,NA,4.42567872945437,5.837,NA
1,117673,"1","1","5","5",6360.127926,"1","0","1","0",NA,"0",5975,473.8929279577,5975,3.034,2.0704352691168,NA,1.57036477792841,2.82325,NA
1,117681,"4","1","5","3",45524.891725,"4","0","1","0",NA,"0",6186,322.047722342733,6186,1.547,1.25786647635977,NA,45.2149334966818,59.4645,NA
1,117684,"1","1","3","1",4885.1969547,"1","0","1","0",NA,"0",5706,159.79463243874,5706,0.606,0.379508762726899,0.506,0.585558767869535,0.811,0.744333333333333
1,117687,"3","1","3","5",75119.961595,"1","0","2","0",NA,"0",5000,314.300680984809,5000,2.157,0.781115371465175,0.833,0.761115021358497,2.02366666666667,0.814
1,117689,"3","1","3","5",65679.363407,"3","0","1","0",NA,"1",1089.931755946,117.092041820519,1089.931755946,1.635,1.2311506371433,NA,NA,NA,NA
1,117695,"1","1","5","1",85094.916756,"5","0","1","0","1","0",5491.47,589.952014324082,5491.47,0.467,0.46232378620998,0.467,20.2037163215128,25.4223333333333,NA
1,117700,"3","1","3","5",7920.3227476,"2","0","2","0",NA,"1",1877,201.647269471799,1877,6.459,4.7736713802798,NA,4.7736713802798,6.459,NA
1,117701,"4","1","5","5",7781.0391806,"1","0","4","0",NA,"0",2715.2,215.349636483807,2715.2,1.102,0.892516824387379,1.062,0.892516824387379,1.102,1.062
1,117705,"5","2","1","5",6385.5955988,"3","0","3","1",NA,"0",697,74.8791405550582,697,1.051,0.554023318533029,0.789,0.580658907202606,0.869333333333333,0.695
1,117707,"4","5","1","5",4253.7176096,"1","1","2","1",NA,"0",1941.338,86.2497445390596,1941.338,2.23,2.00835949706967,NA,NA,NA,NA
1,117717,"3","1","5","5",77023.815809,"5","0","1","0",NA,"0",1000,107.430617726052,1000,4.21,2.1717363271378,NA,2.1717363271378,4.21,NA
1,117720,"3","1","4","1",1916.7159237,"5","0","3","1",NA,"0",804,63.7673496364838,804,3.533,2.46838655419124,NA,2.46838655419124,3.533,NA
1,117722,"5","1","2","5",8501.9654304,"2","0","2","0",NA,"1",2441,193.602115003305,1321,5.47,3.44083452031907,NA,3.517138163331,4.526,NA
1,117730,"3","5","3","3",4864.8376041,"5","1","2","1",NA,"0",360,28.552544613351,360,2.014,1.84416590615607,NA,1.27938524051815,1.548,NA
1,117741,"3","2","4","1",26141.948941,"5","0","3","0",NA,"0",2160,171.315267680106,0,0.796,0.618901410814109,0.672,3.06119677227846,3.61,NA
1,117753,"4","1","3","1",4511.5545478,"3","0","1","0",NA,"1",2080,164.970257766028,880,7.782,5.41041235033521,NA,3.06566795530049,4.04925,NA
1,117769,"2","1","6","5",27162.504794,"5","0","1","0",NA,"0",16583.324,736.763746760459,16583.324,1.97,1.02676069427942,NA,NA,NA,NA
1,117777,"1","1","1","1",14983.646608,"1","1","2","0",NA,"1",1680,105.605028810896,1680,0.567,0.368086326060251,0.567,0.569329349139587,1.05166666666667,0.797666666666667
1,117778,"3","5","1","1",13153.473088,"5","1","3","1",NA,"0",840,52.8025144054479,840,30.739,24.7768565321756,NA,24.7768565321756,30.739,NA
1,117786,"3","6","3","3",2998.6502402,"5","0","3","1",NA,"0",746,46.8936616029335,746,0.109,0.0835244568859411,0.109,0.0835244568859411,0.109,0.109
1,117789,"1","1","3","5",33911.46786,"2","0","1","0","0","1",955,102.59623992838,955,0.128,0.097845645144251,0.128,NA,NA,NA
1,117801,"5","5","4","1",3820.455651,"5","1","1","0",NA,"0",4181.29109408,262.836527653012,4181.29109408,4.504,2.05615528516737,NA,2.05615528516737,4.504,NA
1,117807,"5","1","1","5",10766.876701,"1","1","1","1",NA,"0",1048,83.1196298744217,1048,3.746,1.9670235585238,NA,1.9670235585238,3.746,NA
1,117814,"3","1","2","3",3421.8944086,"5","0","2","1",NA,"0",2465,128.329718004338,365,2.151,1.31138092197387,NA,4.81661199845578,6.49028571428571,NA
1,117819,"4","5","4","3",4749.2786632,"5","1","2","1","0","0",2451.2142634,154.083662445259,2451.2142634,0.275,0.0178777934307271,0.024,0.10504278478033,0.436,0.147
1,117821,"2","2","3","1",9621.1883574,"5","0","2","0",NA,"0",7700,484.023048716605,7700,NA,NA,NA,NA,NA,NA
1,117823,"5","1","4","5",7572.6089394,"3","0","3","0",NA,"0",1088,68.3918281822944,1088,NA,NA,NA,NA,NA,NA
1,117830,"3","1","3","5",16672.468066,"3","0","1","0",NA,"1",2374,188.288169200264,2374,16.812,6.84750976532803,NA,6.62794126386129,13.8396666666667,NA
1,117834,"1","1","3","1",13305.862068,"1","1","1","0",NA,"0",3780,196.789587852495,3780,1.742,1.26904749405205,NA,0.752339014555207,1.036,NA
1,117837,"1","1","5","5",6308.6306158,"1","0","1","1",NA,"0",3806.89258276623,83.469232583948,3806.89258276623,0.609,0.37385702073189,0.509,0.510370942384283,0.768,0.6585
1,117842,"3","1","3","3",78429.348601,"1","0","1","0",NA,"1",5834.33,303.739522776572,5834.33,14.075,12.6561615943274,NA,3.72191012483423,4.3732,NA
1,117844,"3","1","3","1",39999.790783,"1","0","1","0",NA,"1",5271.67,274.447028199566,5271.67,5.067,3.6229112651748,NA,3.6229112651748,5.067,NA
1,117846,"4","1","3","5",7415.2627988,"1","1","3","1",NA,"0",2520,111.958533876342,2520,0.425,0.20961541757407,0.278,1.10410245584952,1.882,NA
1,117853,"1","2","4","1",4391.3686146,"4","0","3","1",NA,"0",1386.67,72.1910629067245,1386.67,4.007,2.81741526786725,NA,1.7513175301355,2.625,NA
1,117854,"4","1","1","5",6843.5965222,"1","0","2","0",NA,"1",4000,177.711958533876,4000,9.6,7.02056590813581,NA,7.81207270415925,10.7065,NA
1,117860,"3","4","6","5",13439.891858,"1","0","1","0",NA,"0",4292.76915035325,340.470785222994,4292.76915035325,0.46,0.32977776670097,0.46,0.533681243523922,0.723333333333333,0.724
1,117875,"3","5","3","2",22526.089238,"4","0","3","0",NA,"0",2400,106.627175120326,2400,4.46,2.6471486824049,NA,2.6471486824049,4.46,NA
1,117882,"3","1","4","5",62076.14325,"1","0","1","0",NA,"0",8300,658.294778585591,8300,8.576,7.70820040578166,NA,3.4229272134213,3.969,NA
1,117886,"3","2","5","1",54294.481146,"1","0","1","0",NA,"1",9790.65000000001,509.708459869848,9790.65000000001,12.025,9.01983158616055,NA,9.01983158616055,12.025,NA
1,117894,"3","4","4","2",4897.2672558,"5","0","1","0",NA,"0",4200,264.012572027239,1400,6.547,4.47187304902441,NA,4.47187304902441,6.547,NA
1,117897,"5","1","1","1",36249.092146,"5","1","2","1",NA,"0",4060,211.366594360087,420,1.467,1.15259135133706,NA,0.723163666208738,0.843346666666667,NA
1,117898,"2","1","5","1",42138.495387,"1","0","1","0",NA,"0",6020,477.461996034369,6020,2.387,1.53171449659317,NA,1.53171449659317,2.387,NA
1,117906,"2","2","5","1",3900.7697621,"1","0","1","1",NA,"0",11233.33,499.074268789337,11233.33,5.116,3.38908793164134,NA,5.3488768444074,7.19966666666667,NA
1,117907,"3","1","3","5",60191.914199,"5","0","4","0",NA,"0",0,0,0,NA,NA,NA,NA,NA,NA
1,117909,"2","1","4","1",104952.04509,"5","0","1","0",NA,"1",5010,538.22739480752,5010,3.422,2.80944214366754,NA,2.80944214366754,3.422,NA
1,117917,"4","5","1","5",2059.2254924,"5","1","3","1",NA,"0",0,0,0,6.856,4.71439390553504,NA,3.55968901120643,4.77775,NA
1,117919,"3","1","4","1",9756.926262,"5","0","3","0",NA,"0",5847.7,367.587218438973,940.8,1.768,0.962804780545741,1.319,1.69406712351153,2.6185,NA
1,117924,"3","2","4","5",20600.048503,"1","0","2","1",NA,"0",19500,1015.18438177874,19500,1.555,0.966131562491112,1.21,1.14099086639095,1.68133333333333,NA
1,117926,"2","1","5","1",43216.124808,"5","0","1","0",NA,"0",3902.08,419.202864816472,3902.08,NA,NA,NA,NA,NA,NA
1,117931,"3","1","3","1",70568.747255,"1","0","1","0",NA,"0",8190,514.824515453117,8190,2.738,2.21971970242023,NA,1.4351299951181,1.73,NA
1,117934,"3","5","4","1",12642.033732,"5","1","1","0",NA,"0",1260,79.2037716081718,420,2.349,1.84794570728648,NA,1.92640882529422,2.51333333333333,NA
1,117938,"4","1","3","5",7253.1331434,"1","0","1","0",NA,"0",1686,133.721083939194,1686,NA,NA,NA,NA,NA,NA
1,117939,"1","4","4","1",18865.451107,"1","0","1","0",NA,"0",11435.4408093614,718.833366748752,11435.4408093614,1.483,1.30248191609594,NA,3.08624769318058,3.78833333333333,NA
1,117941,"3","2","3","5",19524.44247,"2","0","2","0","0","0",1443,155.022381378693,1443,NA,NA,NA,NA,NA,NA
1,117955,"2","1","5","5",11401.965904,"2","0","2","1",NA,"1",5610,444.943820224719,5610,4.342,3.29158905549648,NA,6.30785921063327,7.3744,NA
1,117956,"3","1","4","1",2861.4450986,"1","0","1","1",NA,"1",7095.84,274.943752018082,7095.84,6.015,4.7483190280342,NA,5.72481223460975,7.731,NA
1,117962,"3","1","4","1",17655.700793,"1","1","1","0",NA,"0",3000,188.580408590885,3000,3.468,1.7361090896545,NA,1.59496530022874,2.481,NA
1,117964,"2","1","5","1",32425.716569,"1","0","1","0",NA,"1",2614,207.323198942498,2614,3.19,1.88417663823607,NA,1.56739617777711,2.8485,NA
1,117965,"2","1","6","1",9747.3287116,"1","0","1","0",NA,"0",4150,216.052060737527,4150,1.772,1.33034273872346,NA,NA,NA,NA
1,117971,"1","1","6","1",10178.049877,"1","0","1","0",NA,"0",4024,319.153998678123,4024,1.27,0.759736557649815,1.002,0.759736557649815,1.27,1.002
1,117972,"3","2","2","1",12552.15908,"5","0","4","1","1","0",698,74.9865711727842,698,0.497,0.467999516009822,0.498,0.467999516009822,0.497,0.498
1,117973,"2","1","6","5",38195.477292,"2","0","1","0",NA,"0",13820,1096.10046265697,13820,3.362,2.34591902123307,NA,NA,NA,NA
1,117979,"2","1","3","5",44232.830132,"5","0","3","1","0","0",1191.60102298,128.014433981737,1191.60102298,NA,NA,NA,NA,NA,NA
1,117980,"4","6","3","5",14793.813677,"3","0","3","1",NA,"0",1492,77.6746203904555,1492,2.052,1.43755264157993,NA,NA,NA,NA
1,117981,"3","1","1","3",6848.2330305,"5","0","3","0",NA,"0",1970,156.245869134171,695,2.398,1.60874839011492,NA,2.03695501922477,2.81933333333333,NA
1,117984,"3","1","3","1",8143.4793175,"1","0","1","0",NA,"0",2713.22,170.553378732321,2713.22,1.365,0.438308009767706,0.903,0.438308009767706,1.365,0.903
1,117987,"4","1","5","5",54774.841873,"1","0","1","0",NA,"0",2519,199.788499669531,2519,5.03,3.37893813172619,NA,4.4018577045437,6.343,NA
1,117988,"5","2","5","1",27250.261444,"3","0","1","0",NA,"0",3466.67,372.426499552372,3466.67,1.279,1.21087867150007,NA,1.75913716715248,2.4065,NA
1,117989,"1","1","6","1",75616.026867,"5","0","1","0",NA,"0",7700,610.707204230006,7700,1.685,0.860794776839086,1.122,10.2886953472327,12.492,NA
1,117990,"2","2","3","3",40200.034571,"3","0","1","1",NA,"0",0,0,0,2.159,1.80104074643101,NA,1.80104074643101,2.159,NA
1,117992,"3","5","4","1",10240.025916,"1","1","1","0",NA,"0",5223.04092271882,202.378079020426,5223.04092271882,1.384,1.386738522147,NA,1.386738522147,1.384,NA
1,117996,"2","1","4","1",6761.9089451,"5","0","1","0",NA,"0",1120,88.8301387970918,560,46.757,42.1994497334632,NA,26.8676392595267,29.5433333333333,NA
1,118001,"2","4","5","1",1248.9435338,"5","0","2","0",NA,"0",2794.88173551629,175.686646548955,1368,NA,NA,NA,NA,NA,NA
1,118005,"4","2","3","5",13614.25571,"3","0","1","1",NA,"0",1025,110.116383169203,1025,1.804,1.36312378210695,NA,2.00376666297946,2.80866666666667,NA
1,118008,"1","1","3","5",37982.32537,"1","0","1","0",NA,"0",8000,355.423917067753,8000,NA,NA,NA,NA,NA,NA
1,118015,"2","1","4","1",7727.8748479,"1","0","1","0",NA,"1",3894,202.724511930586,3894,NA,NA,NA,NA,NA,NA
1,118019,"3","1","2","2",5085.7206054,"5","0","1","1",NA,"1",3500,182.212581344902,1820,13.008,12.0403007439626,NA,12.0403007439626,13.008,NA
1,118021,"2","2","5","5",48868.947861,"1","0","1","0",NA,"0",19933.34,1253.01246726035,19933.34,NA,NA,NA,NA,NA,NA
1,118024,"2","1","3","1",6509.058399,"3","0","1","0",NA,"1",7420,466.422210581456,5040,2.995,2.12825685953384,NA,2.12825685953384,2.995,NA
1,118028,"3","1","3","5",3929.5247004,"1","1","2","1",NA,"0",1548.71387567045,68.8062440134965,1548.71387567045,3.065,2.10625682396085,NA,1.61738068235525,2.22283333333333,NA
1,118029,"3","1","3","5",14602.355067,"5","0","4","0",NA,"1",550,59.0868397493285,550,NA,NA,NA,NA,NA,NA
1,118038,"2","1","3","1",6582.6527612,"5","0","1","1",NA,"0",5590,443.3575677462,1950,NA,NA,NA,NA,NA,NA
1,118040,"3","1","4","1",36501.154493,"5","0","1","1",NA,"1",5167,268.997830802603,5167,11.088,7.51310830298385,NA,7.51310830298385,11.088,NA
1,118041,"4","3","4","1",89758.315835,"1","0","1","0",NA,"1",5425,282.429501084599,5425,10.998,7.44981267635689,NA,10.1079484250377,14.47575,NA
1,118048,"5","1","3","2",13563.272989,"3","0","4","1",NA,"0",2118,167.984137475215,1920,1.486,1.15088589036699,NA,1.53744222648708,1.7768,NA
1,118058,"4","1","3","5",54814.872527,"5","0","1","0",NA,"1",1094.7,117.604297224709,1094.7,1.187,1.01325421330325,NA,1.01325421330325,1.187,NA
1,118060,"3","2","4","5",3399.2117734,"5","0","4","1",NA,"1",1257,99.6959682749504,1257,NA,NA,NA,NA,NA,NA
1,118061,"3","1","3","1",11079.951653,"1","0","1","1",NA,"0",2912,112.831772683242,2912,0.702,0.499415505341277,0.701,1.72395237309382,2.1954,NA
1,118076,"3","2","3","5",26133.674614,"3","0","1","0",NA,"0",1610,101.204819277108,1610,NA,NA,NA,NA,NA,NA
1,118078,"3","1","3","1",12832.536184,"1","0","1","0",NA,"1",2400,150.864326872708,2400,12.655,6.19716847470281,NA,8.4049469962363,13.106,NA
1,118080,"3","1","4","1",44902.285077,"5","0","1","0",NA,"1",3683.33,395.702417188899,3683.33,23.81,18.2652550301636,NA,18.2652550301636,23.81,NA
1,118084,"3","2","4","5",16636.749363,"3","0","1","1",NA,"0",1394,61.9326175490559,697,2.578,1.80370398076913,NA,1.80370398076913,2.578,NA
1,118085,"2","1","3","5",31258.737218,"1","0","2","0",NA,"0",5288,234.935209181785,5288,NA,NA,NA,NA,NA,NA
1,118087,"3","1","2","1",13216.678813,"5","0","2","0",NA,"0",9384.02936392318,744.271991851145,3503.73670881539,0.956,0.806583605925567,0.878,1.32856262400198,2.5075,NA
1,118089,"3","1","3","5",54731.526704,"3","1","3","0",NA,"0",3560.85945873569,382.54533128763,3560.85945873569,2.203,1.68530777446406,NA,1.54145094183785,2.16533333333333,NA
1,118091,"3","4","6","5",79697.959017,"1","0","2","0",NA,"0",10460.482818258,544.580450408227,10460.482818258,0.143,0.11284578152409,0.143,0.362720861350019,0.5725,0.489
1,118092,"2","1","3","5",10751.618248,"2","0","2","0",NA,"1",1883.74992682899,149.40514951717,1883.74992682899,12.242,9.40802831599247,NA,11.1602330601992,13.811,NA
1,118099,"2","1","5","1",61438.973379,"5","0","1","0","0","0",4340,344.216787838731,4340,0.677,0.566429401355526,0.675,0.566429401355526,0.677,0.675
1,118101,"3","1","1","5",13857.139948,"1","1","3","0",NA,"0",3120,87.3745624270712,3120,1.274,1.26211176819701,NA,NA,NA,NA
1,118103,"1","1","6","1",52008.705134,"5","0","1","0","1","0",10000,793.126239259749,5000,0.114,0.0674587904750806,0.114,0.16409815434097,0.2365,0.2365
1,118112,"4","1","3","5",1764.2586927,"1","0","3","1",NA,"1",1193,53.0025916327286,1193,9.038,6.38553237138604,NA,6.73596526635514,9.45866666666667,NA
1,118114,"4","4","6","1",52604.219873,"1","0","1","0",NA,"0",13500,848.611838658984,13500,7.919,5.57561042346838,NA,10.0638479292824,13.245,NA
1,118116,"1","1","3","5",76355.262237,"2","0","1","0","1","1",1400,150.402864816473,1400,NA,NA,NA,NA,NA,NA
1,118117,"3","1","5","1",46844.533987,"1","0","1","0",NA,"0",16690,868.893709327549,16690,1.885,0.835538585180292,1.594,1.03691575717372,1.9355,NA
1,118122,"1","1","1","5",67803.966549,"3","0","1","0",NA,"1",1154,123.974932855864,1154,2.391,1.8354464401821,NA,NA,NA,NA
1,118125,"1","5","3","3",3333.0740889,"5","1","3","1","0","0",1797.17,142.538268341044,197.17,1.385,1.25363111565826,NA,1.25363111565826,1.385,NA
1,118127,"2","1","4","1",61438.973379,"5","0","1","0","1","0",4333.34,343.688565763384,4333.34,0.494,0.445675513699518,0.494,0.445675513699518,0.494,0.494
1,118135,"2","1","4","2",13453.653272,"5","0","1","0",NA,"0",1400,150.402864816473,1400,1.662,1.29513299413375,NA,1.29513299413375,1.662,NA
1,118136,"3","2","4","3",9696.4821619,"1","0","2","1",NA,"1",5200,201.485308362932,5200,20.439,16.9028887098642,NA,16.9028887098642,20.439,NA
1,118142,"4","1","1","5",13901.987017,"3","0","3","0",NA,"1",1550,122.934567085261,800,7.945,6.58835960812349,NA,6.4009968953708,7.95266666666667,NA
1,118144,"3","1","3","5",10407.629429,"1","1","1","1",NA,"0",0,0,0,0.508,0.265309996224855,0.36,0.265309996224855,0.508,0.36
1,118152,"3","1","4","5",4801.8080707,"1","0","4","1",NA,"1",1157,60.234273318872,1157,8.039,6.28917581113118,NA,6.28917581113118,8.039,NA
1,118155,"2","5","4","1",13909.647931,"1","1","1","0",NA,"0",8100,421.691973969631,8100,0.254,0.170038491812642,0.254,0.170038491812642,0.254,0.254
1,118156,"4","1","4","1",103233.32044,"1","0","1","0",NA,"0",13100,823.467784180199,13100,1.484,0.851597126704482,1.412,0.851597126704482,1.484,1.412
1,118169,"2","1","4","5",91681.824709,"1","0","1","0",NA,"0",6000,377.16081718177,6000,1.064,0.593158411432286,1.06,0.593158411432286,1.064,1.06
1,118170,"3","1","4","5",77890.466245,"3","0","1","0","0","0",742,79.7135183527305,742,2.776,1.83937647512493,NA,1.83937647512493,2.776,NA
1,118172,"2","1","6","1",99600.822652,"1","0","1","0",NA,"0",12540,788.2661079099,12540,39.013,21.4889802613447,NA,17.0558393842271,22.8748,NA
1,118177,"2","4","4","1",4747.3426915,"1","0","1","1",NA,"0",10226.851049377,454.358432404756,10226.851049377,0.351,0.155223959819362,0.199,1.52762237398022,2.47575,NA
1,118183,"2","3","6","5",27298.164412,"2","0","2","0","1","0",854,91.7457475380484,854,NA,NA,NA,NA,NA,NA
1,118185,"4","1","4","5",2516.0821162,"3","0","1","1",NA,"0",975.231840152177,77.3481961786261,975.231840152177,0.914,0.58091428560708,0.704,0.713912171347485,1.0825,0.828
1,118188,"2","5","4","5",3552.3482306,"5","0","3","1",NA,"1",1598,126.741573033708,1598,8.443,6.42541968535904,NA,5.63455887221427,7.28125,NA
1,118193,"2","2","5","5",8774.8101535,"1","0","1","0",NA,"0",1990,125.091671031954,1990,0.297,0.221949237220599,0.297,0.221949237220599,0.297,0.297
1,118195,"3","1","4","1",30106.209097,"2","0","1","0",NA,"0",3700,397.493285586392,3700,8.668,3.6305688120793,NA,2.16103654716031,4.48333333333333,NA
1,118199,"2","1","3","1",15634.210978,"3","0","2","1",NA,"0",4700.18972165843,295.454566055009,3776.85854848576,2.885,1.94845621262478,NA,2.27109329780351,3.24,NA
1,118200,"4","2","4","1",6958.3058796,"4","0","2","1",NA,"0",764.200352107521,39.7848339491985,764.200352107521,2.804,1.74241769753468,NA,1.74241769753468,2.804,NA
1,118204,"2","1","3","5",6385.0175869,"1","0","1","1",NA,"0",12627.34,657.38863340564,12627.34,0.684,0.531323330354825,0.639,1.01633388880262,1.33225,NA
1,118206,"3","1","1","1",11967.742304,"1","0","3","0",NA,"0",4759,299.151388161341,4759,1.425,0.50364092533958,1.146,0.50364092533958,1.425,1.146
1,118207,"3","1","4","5",25745.995647,"2","0","1","0",NA,"0",1600,171.888988361683,1600,1.424,0.990690568076889,1.312,1.61716493565046,2.039,NA
1,118211,"4","1","4","1",95321.567419,"1","0","1","0",NA,"1",4792.662,380.118598810311,4792.662,11.477,5.42989859401464,NA,5.57132965177889,11.289,NA
1,118217,"4","2","4","1",5948.6967726,"5","0","3","1",NA,"0",1784,92.8763557483731,1784,6.118,5.02225452565967,NA,5.02225452565967,6.118,NA
1,118220,"4","1","3","5",9705.0180064,"1","0","1","1",NA,"0",2000,88.8559792669381,2000,1.864,1.64910593137882,NA,1.64910593137882,1.864,NA
1,118223,"2","2","4","2",5584.4572067,"5","0","2","0","0","0",4564.94581627703,237.6544459667,4564.94581627703,3.822,3.21326483491396,NA,1.30910641768424,1.772,NA
1,118228,"4","1","4","5",24599.918759,"2","0","1","0",NA,"1",902,96.9024171888989,902,3.103,2.36741605792327,NA,2.36741605792327,3.103,NA
1,118234,"3","5","5","5",10945.943388,"3","1","1","0",NA,"0",1680,180.483437779767,1680,2.984,1.33687163112836,NA,NA,NA,NA
1,118237,"4","1","3","1",43766.588138,"5","0","4","1",NA,"0",1623,84.4945770065076,1623,NA,NA,NA,NA,NA,NA
1,118238,"3","1","3","1",2126.6208327,"3","0","1","1",NA,"0",4038.634155538,179.428396395616,4038.634155538,6.716,4.62371713967468,NA,2.91723902516293,4.147,NA
1,118245,"3","1","4","2",13426.903767,"4","1","2","1",NA,"0",2400,124.945770065076,2400,2.222,2.04723527117211,NA,1.78400847932766,1.94866666666667,NA
1,118247,"2","1","3","5",39588.900133,"1","0","3","0",NA,"1",6490.05562411784,337.877082383575,6490.05562411784,19.082,17.5553351108079,NA,18.408437974191,19.8823333333333,NA
1,118248,"2","1","4","3",7840.5708247,"5","0","3","0",NA,"1",3306.93393690166,262.281607685525,1417.65136715718,0.969,0.966609624504013,0.969,0.966609624504013,0.969,0.969
1,118250,"3","1","2","5",3398.8748811,"3","0","3","1",NA,"1",1776.67,92.4947505422994,1776.67,12.609,9.78164250482628,NA,NA,NA,NA
1,118257,"2","1","5","1",67203.504608,"1","1","1","0",NA,"0",7700,610.707204230006,7700,20.516,19.0330792802068,NA,19.0330792802068,20.516,NA
